  SALT 1 ext
   5.05002   6.11950   6.43790   6.73164   7.03002   7.34763   7.69632   8.08879
   8.54076   9.07344   9.71688  10.51519  11.53473  12.87661  14.69765  17.25561
  21.05365  22.04990  23.15974  24.40698  25.82249  27.44547  29.32418  31.51558
  34.08474  37.10831  40.68913  44.99194  50.31469  57.18630  66.30163  78.38275
  78.38275  78.38275  78.38275  78.38275
   2.01987   2.54028   2.70423   2.85889   3.01906   3.19259   3.38620   3.60727
   3.86490   4.17116   4.54269   5.00328   5.58821   6.35192   7.38343   8.84164
  11.05475  11.64478  12.30565  13.05196  13.90272  14.88286  16.02520  17.37317
  18.98384  20.93191  23.31514  26.26461  29.96862  34.73272  41.12864  50.30136
  50.30136  50.30136  50.30136  50.30136
   0.79814   1.03404   1.10754   1.17641   1.24724   1.32342   1.40779   1.50338
   1.61396   1.74453   1.90213   2.09720   2.34597   2.67522   3.13264   3.81135
   4.91680   5.22492   5.57534   5.97667   6.43977   6.97850   7.61069   8.35963
   9.25609  10.34157  11.67355  13.33466  15.45023  18.22486  22.02282  27.55261
  27.55261  27.55261  27.55261  27.55261
   0.46016   0.61055   0.65825   0.70325   0.74982   0.80021   0.85632   0.92027
   0.99463   1.08290   1.18994   1.32293   1.49289   1.71772   2.02857   2.48477
   3.21505   3.41656   3.64512   3.90645   4.20795   4.55939   4.97378   5.46887
   6.06921   6.80943   7.73931   8.93190  10.49683  12.60376  15.52839  19.76064
  19.76064  19.76064  19.76064  19.76064
   0.16350   0.22233   0.24142   0.25960   0.27860   0.29934   0.32267   0.34954
   0.38115   0.41916   0.46591   0.52495   0.60178   0.70556   0.85241   1.07324
   1.43453   1.53504   1.64917   1.77966   1.92999   2.10469   2.30966   2.55286
   2.84516   3.20188   3.64529   4.20908   4.94674   5.94866   7.37947   9.56741
   9.56741   9.56741   9.56741   9.56741
   0.01415   0.01899   0.02058   0.02210   0.02369   0.02544   0.02742   0.02971
   0.03242   0.03571   0.03981   0.04503   0.05194   0.06144   0.07523   0.09666
   0.13344   0.14403   0.15624   0.17043   0.18708   0.20682   0.23048   0.25925
   0.29475   0.33937   0.39662   0.47198   0.57421   0.71827   0.93128   1.26683
   1.26683   1.26683   1.26683   1.26683
   0.00553   0.01458   0.01743   0.02010   0.02285   0.02580   0.02905   0.03272
   0.03694   0.04187   0.04775   0.05491   0.06386   0.07536   0.09072   0.11226
   0.14462   0.15314   0.16261   0.17319   0.18510   0.19859   0.21400   0.23177
   0.25249   0.27696   0.30628   0.34205   0.38667   0.44386   0.51979   0.62546
   0.62546   0.62546   0.62546   0.62546
  SALT 1 sca
   5.04996   6.11944   6.43784   6.73158   7.02996   7.34757   7.69626   8.08873
   8.54070   9.07338   9.71682  10.51519  11.53473  12.87661  14.69765  17.25561
  21.05365  22.04990  23.15974  24.40698  25.82249  27.44547  29.32418  31.51558
